Rank,Name,Revenue ($M),Revenue % change,Profit ($M),Profit % change,Assets ($M),Market Value ($M),Change in rank (1000),Employees,Change in rank (500),Year,Revenue_cat,Filter_cat,Profit ($M)_cat,Assets ($M)_cat,Market Value ($M)_cat,Employees_cat,Revenue_cat_1,Revenue_cat_2,Revenue_cat_3,Filter_cat_0,Filter_cat_1,Filter_cat_2,Profit ($M)_cat_1,Profit ($M)_cat_2,Profit ($M)_cat_3,Profit ($M)_cat_4,Profit ($M)_cat_5,Assets ($M)_cat_1,Assets ($M)_cat_2,Assets ($M)_cat_3,Assets ($M)_cat_4,Assets ($M)_cat_5,Market Value ($M)_cat_1,Market Value ($M)_cat_2,Market Value ($M)_cat_3,Market Value ($M)_cat_4,Market Value ($M)_cat_5,Employees_cat_1,Employees_cat_2,Employees_cat_3,Employees_cat_4,Employees_cat_5
271,Ball,11635.0,5.9,454.0,21.4,16554.0,19335.0,6,17500,6,2019,3,0,4,5,5,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
272,Group 1 Automotive,11601.4,4.3,157.8,-26.1,5001.1,1186.6,1,14570,1,2019,3,0,2,3,1,4,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
274,Xcel Energy,11537.0,1.2,1261.0,9.8,45987.0,28903.8,-8,11068,-8,2019,3,0,5,5,5,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
275,Reliance Steel & Aluminum,11534.5,18.7,633.7,3.3,8044.9,6054.5,30,15600,30,2019,3,0,5,4,3,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
276,Huntsman,11527.0,8.8,337.0,-47.0,7953.0,5251.9,6,10000,6,2019,3,0,4,4,3,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
278,Laboratory Corp. of America,11333.4,8.5,883.7,-30.3,16185.3,15095.8,8,61000,8,2019,3,0,5,5,5,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
279,Corning,11290.0,11.6,1066.0,0.0,27505.0,25990.7,14,51500,14,2019,3,0,5,5,5,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
280,Expedia Group,11223.0,11.6,406.0,7.4,18033.0,17515.6,15,24500,15,2019,3,0,4,5,5,5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
282,W.W. Grainger,11221.0,7.6,782.0,33.5,5873.0,16732.7,5,23850,5,2019,3,0,5,3,5,5,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
283,Quanta Services,11171.4,18.0,293.3,-6.9,7075.8,5336.2,33,39200,33,2019,3,0,3,3,3,5,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
284,Crown Holdings,11151.0,28.2,439.0,35.9,15262.0,7384.9,54,33429,54,2019,3,0,4,5,4,5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
285,Office Depot,11130.0,3.5,104.0,-42.5,6166.0,1971.9,-4,44000,-4,2019,3,0,2,3,2,5,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
286,Baxter International,11127.0,5.4,1624.0,126.5,15641.0,41558.9,-3,50000,-3,2019,3,0,5,5,5,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
288,Entergy,11009.5,-0.6,848.7,106.2,48275.1,18214.6,-14,13688,-14,2019,3,0,5,5,5,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
290,L3 Technologies,10841.0,-1.5,1005.0,48.4,13518.0,16368.2,-14,31000,-14,2019,3,0,5,4,5,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
291,NRG Energy,10797.0,-4.2,268.0,0.0,10628.0,11850.9,-22,4862,-22,2019,3,0,3,4,4,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
292,Live Nation Entertainment,10787.8,4.4,60.2,0.0,8496.9,13400.5,-2,16000,-2,2019,3,0,2,4,4,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
294,Molson Coors Brewing,10769.6,-2.1,1116.5,-28.7,30109.8,12958.0,-19,17750,-19,2019,3,0,5,5,4,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
296,AES,10736.0,-22.5,1203.0,0.0,32521.0,11975.4,-82,9000,-82,2019,3,0,5,5,4,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
299,CenterPoint Energy,10589.0,10.1,368.0,-79.5,27009.0,15394.2,9,7977,9,2019,3,0,4,5,5,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
300,Discovery,10553.0,53.5,594.0,0.0,32550.0,13632.8,109,9000,109,2019,3,0,4,5,4,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
301,BorgWarner,10529.6,7.5,930.7,111.6,10095.3,7974.3,0,30000,0,2019,3,0,5,4,4,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
302,Targa Resources,10484.0,18.9,1.6,-97.0,16938.2,9645.6,32,2460,32,2019,3,0,1,5,4,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
305,IQVIA Holdings,10412.0,6.9,259.0,-80.2,22549.0,28280.9,-1,58000,-1,2019,3,0,3,5,5,5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
307,Delek US Holdings,10265.6,39.7,340.1,17.8,5760.6,2821.7,77,3717,77,2019,3,0,4,3,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
308,Navistar International,10250.0,19.6,340.0,1033.3,7230.0,3199.8,34,13100,34,2019,3,0,4,4,2,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
309,Chesapeake Energy,10231.0,7.7,873.0,-8.0,10947.0,5058.3,5,2350,5,2019,3,0,5,4,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
310,United Natural Foods,10226.7,10.3,165.7,27.3,2964.5,671.8,9,10000,9,2019,3,0,3,2,1,3,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
311,Leidos Holdings,10194.0,0.2,581.0,58.7,8770.0,9205.1,-19,32000,-19,2019,3,0,4,4,4,5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
312,PulteGroup,10188.3,18.8,1022.0,128.5,10173.0,7758.4,29,5086,29,2019,3,0,5,4,4,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
313,Eastman Chemical,10151.0,6.3,1080.0,-22.0,15995.0,10531.1,-3,14595,-3,2019,3,0,5,5,4,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
314,Republic Services,10040.9,-0.0,1036.9,-18.9,21617.0,25851.5,-18,36000,-18,2019,3,0,5,5,5,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
315,Mohawk Industries,9983.6,5.2,861.7,-11.3,13099.1,9121.9,0,42100,0,2019,2,0,5,4,4,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
316,Sonic Automotive,9951.6,0.9,51.7,-44.5,3796.8,636.7,-18,9700,-18,2019,2,0,2,2,1,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
317,Owens & Minor,9838.7,5.6,-437.0,-700.3,3773.8,258.4,1,17900,1,2019,2,0,1,2,1,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
318,Xerox,9830.0,-4.2,361.0,85.1,14874.0,7307.6,-27,32400,-27,2019,2,0,4,5,4,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
320,DCP Midstream,9822.0,16.1,298.0,30.1,14266.0,4736.6,24,2650,24,2019,2,0,3,5,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
321,Autoliv,9801.1,-5.6,190.4,-55.4,6721.6,6413.4,-32,62091,-32,2019,2,0,3,3,3,5,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
322,Interpublic Group,9714.4,23.2,618.9,6.9,15620.3,8087.0,37,54000,37,2019,2,0,5,5,4,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
323,Public Service Enterprise Group,9696.0,6.7,1438.0,-8.6,45326.0,30002.0,4,13145,4,2019,2,0,5,5,5,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
324,PVH,9656.8,8.3,746.4,38.8,11863.7,9164.1,8,29350,8,2019,2,0,5,4,4,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
325,Mosaic,9587.3,29.4,470.0,0.0,20119.2,10527.2,57,13600,57,2019,2,0,4,5,4,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
326,Advance Auto Parts,9580.6,2.2,423.8,-10.9,9040.6,12221.9,-9,55500,-9,2019,2,0,4,4,4,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
327,Altice USA,9566.6,2.6,18.8,-98.8,33613.8,14708.0,0,11993,0,2019,2,0,1,5,5,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
328,Hormel Foods,9545.7,4.1,1012.1,19.5,8142.3,23976.8,-5,20100,-5,2019,2,0,5,4,5,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
329,O'Reilly Automotive,9536.4,6.2,1324.5,16.8,7980.8,30438.4,0,64325,0,2019,2,0,5,4,5,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
331,Hertz Global Holdings,9504.0,8.0,-225.0,-168.8,21382.0,1457.8,4,38000,4,2019,2,1,1,5,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
332,First Data,9498.0,-21.2,1005.0,-31.4,38327.0,24767.2,-78,19000,-78,2019,2,0,5,5,5,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
333,Pioneer Natural Resources,9415.0,72.6,978.0,17.4,17903.0,25639.3,164,3177,164,2019,2,0,5,5,5,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
334,Coty,9398.0,22.8,-168.8,0.0,22630.2,8639.5,37,20000,37,2019,2,0,1,5,4,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
335,AGCO,9352.0,12.6,285.5,53.2,7626.4,5335.4,12,21200,12,2019,2,0,3,4,3,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
337,Vistra Energy,9144.0,68.4,-54.0,0.0,26024.0,12647.8,162,5275,162,2019,2,0,1,5,4,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
338,Avis Budget Group,9124.0,3.1,165.0,-54.3,19149.0,2646.2,-5,25600,-5,2019,2,0,3,5,2,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
344,Air Products & Chemicals,8930.2,5.8,1497.8,-50.1,19178.3,41940.8,1,16150,1,2019,2,0,5,5,5,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
346,GameStop,8850.7,-4.1,-673.0,-2039.5,4044.3,1036.0,-24,33000,-24,2019,2,0,1,2,1,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
347,Veritiv,8696.2,4.0,-15.7,0.0,2529.7,418.5,-1,8700,-1,2019,2,1,1,2,1,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
348,Williams,8686.0,8.2,-155.0,-107.1,45302.0,34801.1,5,5322,5,2019,2,0,1,5,5,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
349,Campbell Soup,8685.0,10.1,261.0,-70.6,14529.0,11481.6,9,23000,9,2019,2,0,3,5,4,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
352,Westlake Chemical,8635.0,7.4,996.0,-23.6,11602.0,8718.3,0,8870,0,2019,2,0,5,4,4,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
353,Univar,8632.5,4.6,172.3,43.8,5272.4,3760.5,-4,8500,-4,2019,2,0,3,3,3,3,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
354,J.B. Hunt Transport Services,8614.9,19.8,489.6,-28.7,5091.6,11014.2,41,27621,41,2019,2,0,4,3,4,5,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
355,Frontier Communications,8611.0,-5.7,-643.0,0.0,23659.0,209.6,-30,21173,-30,2019,2,0,1,5,1,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
357,National Oilwell Varco,8453.0,15.7,-31.0,0.0,19796.0,10214.7,31,34642,31,2019,2,0,1,5,4,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
358,Eversource Energy,8448.2,9.0,1033.0,4.6,38241.3,22512.6,6,7998,6,2019,2,0,5,5,5,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
359,Dick's Sporting Goods,8436.6,-1.8,319.9,-1.1,4187.1,3544.9,-19,27950,-19,2019,2,0,3,2,3,5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
361,Fidelity National Information Services,8423.0,-7.7,846.0,-35.9,23770.0,36546.5,-35,47000,-35,2019,2,0,5,5,5,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
363,Ryder System,8409.2,14.7,273.3,-65.4,13051.1,3302.5,24,39600,24,2019,2,0,3,4,2,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
364,Anixter International,8400.2,6.0,156.3,43.4,4653.1,1878.7,-7,9300,-7,2019,2,0,2,3,2,3,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
366,Masco,8359.0,9.4,734.0,37.7,5393.0,11568.7,7,26000,7,2019,2,0,5,3,4,5,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
367,Thor Industries,8328.9,14.9,430.2,14.9,2778.7,3434.3,25,17500,25,2019,2,0,4,2,2,4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
368,Alaska Air Group,8264.0,4.2,437.0,-57.7,10912.0,6937.1,-13,23376,-13,2019,2,0,4,4,3,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
370,WESCO International,8176.6,6.5,227.3,39.1,4605.0,2395.8,0,9100,0,2019,2,0,3,3,2,3,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
371,Huntington Ingalls Industries,8176.0,9.9,836.0,74.5,6383.0,8631.3,10,40000,10,2019,2,0,5,3,4,5,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
372,Jefferies Financial Group,8151.8,-34.3,1026.8,497.9,47131.1,5686.9,-131,4700,-131,2019,2,0,5,5,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
373,Dana,8143.0,13.0,427.0,284.7,5918.0,2545.0,20,30900,20,2019,2,0,4,3,2,5,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
374,Expeditors Intl. of Washington,8138.4,17.6,618.2,26.3,3314.6,13043.9,34,17400,34,2019,2,0,4,2,4,4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
375,EMCOR Group,8130.6,5.8,283.5,24.8,4088.8,4092.3,-7,33000,-7,2019,2,0,3,2,3,5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
377,SpartanNash,8064.6,-0.8,33.6,0.0,1971.9,570.6,-26,11400,-26,2019,2,0,1,1,1,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
378,Assurant,8057.6,25.6,251.0,-51.7,41089.3,5854.3,62,14250,62,2019,2,0,3,5,3,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
379,United Rentals,8047.0,21.2,1096.0,-18.6,18133.0,9002.2,45,18500,45,2019,2,0,5,5,4,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
380,Liberty Media,8040.0,5.9,531.0,-60.8,40828.0,12349.5,-3,4641,-3,2019,2,0,4,5,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
383,Cheniere Energy,7987.0,42.6,471.0,0.0,31987.0,17596.9,106,1372,106,2019,2,0,4,5,5,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
385,Foot Locker,7939.0,2.0,541.0,90.5,3820.0,6841.1,-22,32401,-22,2019,2,0,4,2,3,5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
386,Conagra Brands,7938.3,-14.0,808.4,26.5,10389.5,13471.7,-65,12400,-65,2019,2,0,5,4,4,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
387,Zimmer Biomet Holdings,7932.9,1.4,-379.2,-120.9,24126.8,26124.8,-26,19800,-26,2019,2,0,1,5,5,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
388,Tractor Supply,7911.0,9.0,532.4,26.0,3085.3,11839.7,3,22000,3,2019,2,0,4,2,4,4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
389,Berry Global Group,7869.0,10.9,496.0,45.9,9131.0,7024.9,10,24000,10,2019,2,0,4,4,4,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
390,Alliance Data Systems,7791.2,0.9,963.1,22.1,30387.7,9273.5,-25,20000,-25,2019,2,1,5,5,4,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
391,Hershey,7791.1,3.7,1177.6,50.4,7703.0,23944.3,-12,15675,-12,2019,2,1,5,4,5,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
392,PPL,7785.0,4.5,1827.0,62.0,43396.0,22882.5,-12,12444,-12,2019,2,0,5,5,5,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
393,Dean Foods,7755.3,-0.5,-326.9,-630.8,2118.5,277.9,-31,15000,-31,2019,2,0,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
394,Builders FirstSource,7724.8,9.8,205.2,429.1,2932.3,1538.9,6,15000,6,2019,2,0,3,2,1,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
395,Oshkosh,7705.5,12.8,471.9,65.2,5294.2,5262.6,19,15000,19,2019,2,0,4,3,3,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
396,EnLink Midstream,7699.0,34.1,-13.2,-106.2,10694.1,6219.2,0,1449,0,2019,2,0,1,4,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
397,W.R. Berkley,7691.7,0.1,640.7,16.7,24896.0,10337.0,-28,7448,-28,2019,2,0,5,5,4,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
398,WEC Energy Group,7679.5,0.4,1059.3,-12.0,33475.8,24945.8,-26,7878,-26,2019,2,0,5,5,5,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
399,JetBlue Airways,7658.0,9.2,188.0,-83.6,10426.0,5014.9,3,18268,3,2019,2,0,3,4,3,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
400,UGI,7651.2,25.0,718.7,64.6,11980.9,9634.4,57,13000,57,2019,2,0,5,4,4,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
401,A-Mark Precious Metals,7606.2,8.8,-3.4,-147.9,743.0,83.7,3,184,3,2019,2,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
402,Fidelity National Financial,7594.0,-22.3,628.0,-18.5,9301.0,10063.4,-100,23436,-100,2019,2,0,5,4,4,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
403,Constellation Brands,7585.0,3.5,2318.9,51.1,20538.7,33209.6,-17,9600,-17,2019,2,0,5,5,5,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
404,Quest Diagnostics,7531.0,-2.3,736.0,-4.7,11003.0,12072.8,-37,46000,-37,2019,2,0,5,4,4,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
405,Activision Blizzard,7500.0,6.9,1813.0,564.1,17835.0,34777.4,-4,9900,-4,2019,2,0,5,5,5,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
406,Weyerhaeuser,7476.0,3.9,748.0,28.5,17249.0,19663.4,-12,9300,-12,2019,2,0,5,5,5,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
407,Raymond James Financial,7475.8,14.6,856.7,34.7,37412.9,11340.9,24,13900,24,2019,2,0,5,5,4,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
408,Casey's General Stores,7472.1,12.5,317.9,79.1,3469.9,4716.9,17,27561,17,2019,2,0,3,2,3,5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
409,Keurig Dr Pepper,7442.0,11.2,586.0,-45.5,48918.0,39328.1,9,25500,9,2019,2,0,4,5,5,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
411,Apache,7424.0,15.6,40.0,-96.9,21582.0,13011.6,27,3420,27,2019,2,0,1,5,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
412,Dover,7395.8,-5.6,570.3,-29.7,8365.8,13621.0,-52,24000,-52,2019,2,0,4,4,4,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
414,J.M. Smucker,7357.1,-0.5,1338.6,126.0,15301.2,13251.5,-31,7000,-31,2019,2,0,5,5,4,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
416,Motorola Solutions,7343.0,15.1,966.0,0.0,9409.0,23089.5,27,16000,27,2019,2,0,5,4,5,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
417,Magellan Health,7314.2,25.3,24.2,-78.1,2979.1,1577.2,58,10500,58,2019,2,0,1,2,1,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
418,American Axle & Manufacturing,7270.4,16.0,-57.5,-117.1,7510.7,1599.0,31,25000,31,2019,2,0,1,4,1,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
419,Newmont Goldcorp,7253.0,-1.3,341.0,0.0,20715.0,19053.6,-34,12442,-34,2019,2,0,4,5,5,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
420,Spirit AeroSystems Holdings,7222.0,3.4,617.0,73.9,5685.9,9672.1,-15,17000,-15,2019,2,0,4,3,4,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
424,NVR,7189.7,13.7,797.2,48.3,3165.9,10036.5,20,5600,20,2019,2,0,5,2,4,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
425,Avery Dennison,7159.0,8.2,467.4,65.9,5177.5,9488.9,2,30000,2,2019,2,0,4,3,4,5,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
426,Celanese,7155.0,16.5,1207.0,43.2,9313.0,12606.6,29,7684,29,2019,2,1,5,4,4,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
428,Toll Brothers,7143.3,22.8,748.2,39.7,10244.6,5283.0,52,4900,52,2019,2,0,5,4,3,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
429,Sanmina,7110.1,3.5,-95.5,-168.8,4085.1,1974.2,-18,41200,-18,2019,2,0,1,2,2,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
